sdc_event_id,superevent_id,model_id,model_filepath,gcn_filepath,timestamp_utc,distance_mpc,z,pointings
2079,GW310227b,38,gammapy_models/GW310227b_catO5_38_gammapy.fits,GCNs/GW310227b_GCN.json,2031-02-27 19:58:45.133485,1040.0,0.205,[]
2080,GW310228a,227,gammapy_models/GW310228a_catO5_227_gammapy.fits,GCNs/GW310228a_GCN.json,2031-02-28 13:20:19.583789,543.0,0.113,[]
2081,GW310228b,184,gammapy_models/GW310228b_catO5_184_gammapy.fits,GCNs/GW310228b_GCN.json,2031-02-28 14:46:24.252937,514.0,0.107,[]
2082,GW310228c,1363,gammapy_models/GW310228c_catO5_1363_gammapy.fits,GCNs/GW310228c_GCN.json,2031-02-28 18:17:23.547649,777.0,0.157,[]
2083,GW310228d,1357,gammapy_models/GW310228d_catO5_1357_gammapy.fits,GCNs/GW310228d_GCN.json,2031-02-28 19:46:36.004709,987.0,0.196,[]
2084,GW310301a,1427,gammapy_models/GW310301a_catO5_1427_gammapy.fits,GCNs/GW310301a_GCN.json,2031-03-01 02:51:22.569964,524.0,0.109,[]
2085,GW310304a,622,gammapy_models/GW310304a_catO5_622_gammapy.fits,GCNs/GW310304a_GCN.json,2031-03-04 20:29:05.500274,711.0,0.145,[]
2086,GW310308a,1333,gammapy_models/GW310308a_catO5_1333_gammapy.fits,GCNs/GW310308a_GCN.json,2031-03-08 09:22:54.842155,626.0,0.129,[]
2087,GW310308b,1221,gammapy_models/GW310308b_catO5_1221_gammapy.fits,GCNs/GW310308b_GCN.json,2031-03-08 20:47:42.632788,1120.0,0.219,[]
2088,GW310308c,1803,gammapy_models/GW310308c_catO5_1803_gammapy.fits,GCNs/GW310308c_GCN.json,2031-03-08 21:46:46.077574,1550.0,0.291,[]
2089,GW310308d,760,gammapy_models/GW310308d_catO5_760_gammapy.fits,GCNs/GW310308d_GCN.json,2031-03-08 23:20:51.278289,517.0,0.108,[]
2090,GW310309a,454,gammapy_models/GW310309a_catO5_454_gammapy.fits,GCNs/GW310309a_GCN.json,2031-03-09 04:41:29.600883,684.0,0.14,[]
2091,GW310311a,503,gammapy_models/GW310311a_catO5_503_gammapy.fits,GCNs/GW310311a_GCN.json,2031-03-11 02:53:17.815195,384.0,0.082,[]
2092,GW310311b,2073,gammapy_models/GW310311b_catO5_2073_gammapy.fits,GCNs/GW310311b_GCN.json,2031-03-11 05:30:40.462969,1010.0,0.2,[]
2093,GW310312a,1797,gammapy_models/GW310312a_catO5_1797_gammapy.fits,GCNs/GW310312a_GCN.json,2031-03-12 05:37:57.919616,7810.0,1.12,[]
2094,GW310312b,2298,gammapy_models/GW310312b_catO5_2298_gammapy.fits,GCNs/GW310312b_GCN.json,2031-03-12 10:09:49.643597,376.0,0.08,[]
2095,GW310314a,665,gammapy_models/GW310314a_catO5_665_gammapy.fits,GCNs/GW310314a_GCN.json,2031-03-14 05:16:22.149405,1520.0,0.287,[]
2096,GW310314b,1011,gammapy_models/GW310314b_catO5_1011_gammapy.fits,GCNs/GW310314b_GCN.json,2031-03-14 06:59:58.755785,1060.0,0.208,[]
2097,GW310314c,1130,gammapy_models/GW310314c_catO5_1130_gammapy.fits,GCNs/GW310314c_GCN.json,2031-03-14 09:03:02.843119,1790.0,0.33,[]
2098,GW310315a,1622,gammapy_models/GW310315a_catO5_1622_gammapy.fits,GCNs/GW310315a_GCN.json,2031-03-15 02:51:53.389158,332.0,0.071,[]
2099,GW310315b,246,gammapy_models/GW310315b_catO5_246_gammapy.fits,GCNs/GW310315b_GCN.json,2031-03-15 04:57:50.835125,447.0,0.094,[]
2100,GW310315c,1013,gammapy_models/GW310315c_catO5_1013_gammapy.fits,GCNs/GW310315c_GCN.json,2031-03-15 18:23:00.181123,377.0,0.08,[]
2101,GW310316a,376,gammapy_models/GW310316a_catO5_376_gammapy.fits,GCNs/GW310316a_GCN.json,2031-03-16 23:25:02.189389,432.0,0.091,[]
2102,GW310317a,1778,gammapy_models/GW310317a_catO5_1778_gammapy.fits,GCNs/GW310317a_GCN.json,2031-03-17 04:48:51.107269,1060.0,0.208,[]
2103,GW310317b,1167,gammapy_models/GW310317b_catO5_1167_gammapy.fits,GCNs/GW310317b_GCN.json,2031-03-17 09:50:46.702122,674.0,0.138,[]
2104,GW310317c,1254,gammapy_models/GW310317c_catO5_1254_gammapy.fits,GCNs/GW310317c_GCN.json,2031-03-17 10:39:45.989270,470.0,0.099,[]
2105,GW310317d,2250,gammapy_models/GW310317d_catO5_2250_gammapy.fits,GCNs/GW310317d_GCN.json,2031-03-17 15:00:45.989613,440.0,0.093,[]
2106,GW310318a,83,gammapy_models/GW310318a_catO5_83_gammapy.fits,GCNs/GW310318a_GCN.json,2031-03-18 04:13:28.496882,1160.0,0.226,[]
2107,GW310318b,766,gammapy_models/GW310318b_catO5_766_gammapy.fits,GCNs/GW310318b_GCN.json,2031-03-18 23:42:23.829855,890.0,0.178,[]
2108,GW310319a,1875,gammapy_models/GW310319a_catO5_1875_gammapy.fits,GCNs/GW310319a_GCN.json,2031-03-19 01:15:37.013808,395.0,0.084,[]
2109,GW310319b,2140,gammapy_models/GW310319b_catO5_2140_gammapy.fits,GCNs/GW310319b_GCN.json,2031-03-19 15:30:32.505702,273.0,0.059,[]
2110,GW310320a,85,gammapy_models/GW310320a_catO5_85_gammapy.fits,GCNs/GW310320a_GCN.json,2031-03-20 20:06:09.015857,522.0,0.109,[]
2111,GW310321a,1865,gammapy_models/GW310321a_catO5_1865_gammapy.fits,GCNs/GW310321a_GCN.json,2031-03-21 11:34:40.276755,160.0,0.035,[]
2112,GW310321b,189,gammapy_models/GW310321b_catO5_189_gammapy.fits,GCNs/GW310321b_GCN.json,2031-03-21 20:49:01.937241,367.0,0.078,[]
2113,GW310322a,1258,gammapy_models/GW310322a_catO5_1258_gammapy.fits,GCNs/GW310322a_GCN.json,2031-03-22 06:12:10.038250,774.0,0.157,[]
2114,GW310322b,1972,gammapy_models/GW310322b_catO5_1972_gammapy.fits,GCNs/GW310322b_GCN.json,2031-03-22 13:44:42.848445,551.0,0.115,[]
2115,GW310323a,192,gammapy_models/GW310323a_catO5_192_gammapy.fits,GCNs/GW310323a_GCN.json,2031-03-23 09:27:18.738244,1020.0,0.201,[]
2116,GW310326a,1296,gammapy_models/GW310326a_catO5_1296_gammapy.fits,GCNs/GW310326a_GCN.json,2031-03-26 01:48:47.936608,603.0,0.125,[]
2117,GW310326b,300,gammapy_models/GW310326b_catO5_300_gammapy.fits,GCNs/GW310326b_GCN.json,2031-03-26 07:30:25.656429,634.0,0.131,[]
2118,GW310326c,1016,gammapy_models/GW310326c_catO5_1016_gammapy.fits,GCNs/GW310326c_GCN.json,2031-03-26 20:07:20.361782,614.0,0.127,[]
2119,GW310327a,203,gammapy_models/GW310327a_catO5_203_gammapy.fits,GCNs/GW310327a_GCN.json,2031-03-27 23:07:46.761609,462.0,0.097,[]
2120,GW310328a,321,gammapy_models/GW310328a_catO5_321_gammapy.fits,GCNs/GW310328a_GCN.json,2031-03-28 09:02:29.579937,318.0,0.068,[]
2121,GW310328b,1809,gammapy_models/GW310328b_catO5_1809_gammapy.fits,GCNs/GW310328b_GCN.json,2031-03-28 09:19:28.585998,782.0,0.158,[]
2122,GW310328c,381,gammapy_models/GW310328c_catO5_381_gammapy.fits,GCNs/GW310328c_GCN.json,2031-03-28 16:52:31.507026,688.0,0.141,[]
2123,GW310330a,223,gammapy_models/GW310330a_catO5_223_gammapy.fits,GCNs/GW310330a_GCN.json,2031-03-30 00:34:24.274045,593.0,0.123,[]
2124,GW310330b,1457,gammapy_models/GW310330b_catO5_1457_gammapy.fits,GCNs/GW310330b_GCN.json,2031-03-30 14:27:21.689595,155.0,0.034,[]
2125,GW310331a,1598,gammapy_models/GW310331a_catO5_1598_gammapy.fits,GCNs/GW310331a_GCN.json,2031-03-31 00:17:49.571676,571.0,0.119,[]
2126,GW310331b,241,gammapy_models/GW310331b_catO5_241_gammapy.fits,GCNs/GW310331b_GCN.json,2031-03-31 14:05:29.303522,492.0,0.103,[]
2127,GW310401a,1016,gammapy_models/GW310401a_catO5_1016_gammapy.fits,GCNs/GW310401a_GCN.json,2031-04-01 08:10:29.336052,614.0,0.127,[]
2128,GW310402a,2093,gammapy_models/GW310402a_catO5_2093_gammapy.fits,GCNs/GW310402a_GCN.json,2031-04-02 02:21:01.304894,1680.0,0.313,[]
2129,GW310402b,886,gammapy_models/GW310402b_catO5_886_gammapy.fits,GCNs/GW310402b_GCN.json,2031-04-02 04:44:47.859899,483.0,0.101,[]
2130,GW310402c,1248,gammapy_models/GW310402c_catO5_1248_gammapy.fits,GCNs/GW310402c_GCN.json,2031-04-02 18:44:14.757365,12200.0,1.609,[]
2131,GW310402d,203,gammapy_models/GW310402d_catO5_203_gammapy.fits,GCNs/GW310402d_GCN.json,2031-04-02 21:42:14.949319,462.0,0.097,[]
2132,GW310403a,1824,gammapy_models/GW310403a_catO5_1824_gammapy.fits,GCNs/GW310403a_GCN.json,2031-04-03 00:59:03.307039,538.0,0.112,[]
2133,GW310403b,875,gammapy_models/GW310403b_catO5_875_gammapy.fits,GCNs/GW310403b_GCN.json,2031-04-03 02:51:38.764414,186.0,0.041,[]
2134,GW310404a,60,gammapy_models/GW310404a_catO5_60_gammapy.fits,GCNs/GW310404a_GCN.json,2031-04-04 00:53:19.575300,714.0,0.146,[]
2135,GW310404b,624,gammapy_models/GW310404b_catO5_624_gammapy.fits,GCNs/GW310404b_GCN.json,2031-04-04 14:55:43.638381,503.0,0.105,[]
2136,GW310404c,1668,gammapy_models/GW310404c_catO5_1668_gammapy.fits,GCNs/GW310404c_GCN.json,2031-04-04 21:51:11.004218,280.0,0.06,[]
2137,GW310405a,1530,gammapy_models/GW310405a_catO5_1530_gammapy.fits,GCNs/GW310405a_GCN.json,2031-04-05 20:23:53.259246,301.0,0.065,[]
2138,GW310406a,561,gammapy_models/GW310406a_catO5_561_gammapy.fits,GCNs/GW310406a_GCN.json,2031-04-06 01:36:57.730461,462.0,0.097,[]
2139,GW310407a,1885,gammapy_models/GW310407a_catO5_1885_gammapy.fits,GCNs/GW310407a_GCN.json,2031-04-07 17:27:11.722601,851.0,0.171,[]
2140,GW310407b,412,gammapy_models/GW310407b_catO5_412_gammapy.fits,GCNs/GW310407b_GCN.json,2031-04-07 20:01:14.474227,816.0,0.165,[]
2141,GW310407c,558,gammapy_models/GW310407c_catO5_558_gammapy.fits,GCNs/GW310407c_GCN.json,2031-04-07 21:40:16.884695,798.0,0.161,[]
2142,GW310408a,6,gammapy_models/GW310408a_catO5_6_gammapy.fits,GCNs/GW310408a_GCN.json,2031-04-08 10:34:58.966938,315.0,0.068,[]
2143,GW310408b,1689,gammapy_models/GW310408b_catO5_1689_gammapy.fits,GCNs/GW310408b_GCN.json,2031-04-08 23:27:53.051565,441.0,0.093,[]
2144,GW310409a,140,gammapy_models/GW310409a_catO5_140_gammapy.fits,GCNs/GW310409a_GCN.json,2031-04-09 04:29:45.768287,9710.0,1.336,[]
2145,GW310409b,699,gammapy_models/GW310409b_catO5_699_gammapy.fits,GCNs/GW310409b_GCN.json,2031-04-09 17:47:24.515771,868.0,0.174,[]
2146,GW310410a,2041,gammapy_models/GW310410a_catO5_2041_gammapy.fits,GCNs/GW310410a_GCN.json,2031-04-10 02:20:23.360513,1270.0,0.245,[]
2147,GW310410b,2026,gammapy_models/GW310410b_catO5_2026_gammapy.fits,GCNs/GW310410b_GCN.json,2031-04-10 02:27:14.355091,1320.0,0.253,[]
2148,GW310410c,473,gammapy_models/GW310410c_catO5_473_gammapy.fits,GCNs/GW310410c_GCN.json,2031-04-10 04:10:27.250460,382.0,0.081,[]
2149,GW310410d,1003,gammapy_models/GW310410d_catO5_1003_gammapy.fits,GCNs/GW310410d_GCN.json,2031-04-10 07:41:58.671530,689.0,0.141,[]
2150,GW310410e,1774,gammapy_models/GW310410e_catO5_1774_gammapy.fits,GCNs/GW310410e_GCN.json,2031-04-10 21:45:18.846370,436.0,0.092,[]
2151,GW310411a,69,gammapy_models/GW310411a_catO5_69_gammapy.fits,GCNs/GW310411a_GCN.json,2031-04-11 16:39:09.663556,589.0,0.122,[]
2152,GW310411b,1579,gammapy_models/GW310411b_catO5_1579_gammapy.fits,GCNs/GW310411b_GCN.json,2031-04-11 23:41:21.292718,698.0,0.143,[]
2153,GW310412a,2160,gammapy_models/GW310412a_catO5_2160_gammapy.fits,GCNs/GW310412a_GCN.json,2031-04-12 09:34:06.621268,947.0,0.188,[]
2154,GW310412b,1622,gammapy_models/GW310412b_catO5_1622_gammapy.fits,GCNs/GW310412b_GCN.json,2031-04-12 14:22:36.182734,332.0,0.071,[]
2155,GW310413a,1988,gammapy_models/GW310413a_catO5_1988_gammapy.fits,GCNs/GW310413a_GCN.json,2031-04-13 01:39:04.312658,516.0,0.108,[]
2156,GW310413b,480,gammapy_models/GW310413b_catO5_480_gammapy.fits,GCNs/GW310413b_GCN.json,2031-04-13 05:26:19.783887,553.0,0.115,[]
2157,GW310413c,12,gammapy_models/GW310413c_catO5_12_gammapy.fits,GCNs/GW310413c_GCN.json,2031-04-13 08:24:45.340694,523.0,0.109,[]
2158,GW310413d,669,gammapy_models/GW310413d_catO5_669_gammapy.fits,GCNs/GW310413d_GCN.json,2031-04-13 10:14:49.162379,12400.0,1.63,[]
2159,GW310413e,1172,gammapy_models/GW310413e_catO5_1172_gammapy.fits,GCNs/GW310413e_GCN.json,2031-04-13 13:55:51.002847,1110.0,0.217,[]
2160,GW310414a,792,gammapy_models/GW310414a_catO5_792_gammapy.fits,GCNs/GW310414a_GCN.json,2031-04-14 09:13:00.501905,1280.0,0.246,[]
2161,GW310416a,2151,gammapy_models/GW310416a_catO5_2151_gammapy.fits,GCNs/GW310416a_GCN.json,2031-04-16 05:31:04.074954,577.0,0.12,[]
2162,GW310416b,151,gammapy_models/GW310416b_catO5_151_gammapy.fits,GCNs/GW310416b_GCN.json,2031-04-16 05:51:58.326789,2110.0,0.38,[]
2163,GW310416c,846,gammapy_models/GW310416c_catO5_846_gammapy.fits,GCNs/GW310416c_GCN.json,2031-04-16 13:23:58.442271,7660.0,1.103,[]
2164,GW310417a,832,gammapy_models/GW310417a_catO5_832_gammapy.fits,GCNs/GW310417a_GCN.json,2031-04-17 02:37:51.614790,456.0,0.096,[]
2165,GW310417b,2109,gammapy_models/GW310417b_catO5_2109_gammapy.fits,GCNs/GW310417b_GCN.json,2031-04-17 05:52:32.428144,205.0,0.045,[]
2166,GW310417c,1469,gammapy_models/GW310417c_catO5_1469_gammapy.fits,GCNs/GW310417c_GCN.json,2031-04-17 17:10:11.040131,621.0,0.128,[]
2167,GW310417d,1227,gammapy_models/GW310417d_catO5_1227_gammapy.fits,GCNs/GW310417d_GCN.json,2031-04-17 18:48:41.994235,636.0,0.131,[]
2168,GW310417e,2070,gammapy_models/GW310417e_catO5_2070_gammapy.fits,GCNs/GW310417e_GCN.json,2031-04-17 21:51:31.948936,895.0,0.179,[]
2169,GW310418a,2187,gammapy_models/GW310418a_catO5_2187_gammapy.fits,GCNs/GW310418a_GCN.json,2031-04-18 11:04:33.802252,581.0,0.12,[]
2170,GW310419a,1992,gammapy_models/GW310419a_catO5_1992_gammapy.fits,GCNs/GW310419a_GCN.json,2031-04-19 04:54:09.095224,1180.0,0.229,[]
2171,GW310419b,379,gammapy_models/GW310419b_catO5_379_gammapy.fits,GCNs/GW310419b_GCN.json,2031-04-19 06:56:56.921975,1750.0,0.324,[]
2172,GW310419c,138,gammapy_models/GW310419c_catO5_138_gammapy.fits,GCNs/GW310419c_GCN.json,2031-04-19 12:31:42.655497,1170.0,0.228,[]
2173,GW310419d,1093,gammapy_models/GW310419d_catO5_1093_gammapy.fits,GCNs/GW310419d_GCN.json,2031-04-19 22:22:25.913298,547.0,0.114,[]
2174,GW310420a,1299,gammapy_models/GW310420a_catO5_1299_gammapy.fits,GCNs/GW310420a_GCN.json,2031-04-20 04:45:22.085715,854.0,0.172,[]
2175,GW310421a,258,gammapy_models/GW310421a_catO5_258_gammapy.fits,GCNs/GW310421a_GCN.json,2031-04-21 01:52:05.723639,250.0,0.054,[]
2176,GW310421b,1835,gammapy_models/GW310421b_catO5_1835_gammapy.fits,GCNs/GW310421b_GCN.json,2031-04-21 03:47:32.482009,206.0,0.045,[]
2177,GW310421c,2045,gammapy_models/GW310421c_catO5_2045_gammapy.fits,GCNs/GW310421c_GCN.json,2031-04-21 07:09:10.280355,151.0,0.033,[]
2178,GW310421d,1140,gammapy_models/GW310421d_catO5_1140_gammapy.fits,GCNs/GW310421d_GCN.json,2031-04-21 09:11:03.074434,570.0,0.118,[]
2179,GW310421e,1617,gammapy_models/GW310421e_catO5_1617_gammapy.fits,GCNs/GW310421e_GCN.json,2031-04-21 12:24:24.666774,895.0,0.179,[]
2180,GW310422a,763,gammapy_models/GW310422a_catO5_763_gammapy.fits,GCNs/GW310422a_GCN.json,2031-04-22 13:15:34.380083,581.0,0.12,[]
2181,GW310423a,1767,gammapy_models/GW310423a_catO5_1767_gammapy.fits,GCNs/GW310423a_GCN.json,2031-04-23 10:39:46.197036,238.0,0.052,[]
2182,GW310423b,142,gammapy_models/GW310423b_catO5_142_gammapy.fits,GCNs/GW310423b_GCN.json,2031-04-23 18:51:12.991405,524.0,0.109,[]
2183,GW310423c,1129,gammapy_models/GW310423c_catO5_1129_gammapy.fits,GCNs/GW310423c_GCN.json,2031-04-23 19:01:35.750602,592.0,0.123,[]
2184,GW310424a,1379,gammapy_models/GW310424a_catO5_1379_gammapy.fits,GCNs/GW310424a_GCN.json,2031-04-24 09:28:36.173533,291.0,0.063,[]
2185,GW310424b,11,gammapy_models/GW310424b_catO5_11_gammapy.fits,GCNs/GW310424b_GCN.json,2031-04-24 11:11:59.544926,812.0,0.164,[]
2186,GW310424c,9,gammapy_models/GW310424c_catO5_9_gammapy.fits,GCNs/GW310424c_GCN.json,2031-04-24 16:09:33.632940,389.0,0.083,[]
2187,GW310425a,1288,gammapy_models/GW310425a_catO5_1288_gammapy.fits,GCNs/GW310425a_GCN.json,2031-04-25 10:24:45.453346,488.0,0.102,[]
2188,GW310426a,18,gammapy_models/GW310426a_catO5_18_gammapy.fits,GCNs/GW310426a_GCN.json,2031-04-26 04:10:29.374307,808.0,0.163,[]
2189,GW310426b,808,gammapy_models/GW310426b_catO5_808_gammapy.fits,GCNs/GW310426b_GCN.json,2031-04-26 07:32:17.296380,1170.0,0.228,[]
2190,GW310426c,1201,gammapy_models/GW310426c_catO5_1201_gammapy.fits,GCNs/GW310426c_GCN.json,2031-04-26 10:35:12.172933,592.0,0.123,[]
2191,GW310426d,1039,gammapy_models/GW310426d_catO5_1039_gammapy.fits,GCNs/GW310426d_GCN.json,2031-04-26 17:59:53.531009,769.0,0.156,[]
2192,GW310426e,339,gammapy_models/GW310426e_catO5_339_gammapy.fits,GCNs/GW310426e_GCN.json,2031-04-26 23:39:51.443649,774.0,0.157,[]
2193,GW310427a,603,gammapy_models/GW310427a_catO5_603_gammapy.fits,GCNs/GW310427a_GCN.json,2031-04-27 04:56:03.280102,557.0,0.116,[]
2194,GW310427b,2300,gammapy_models/GW310427b_catO5_2300_gammapy.fits,GCNs/GW310427b_GCN.json,2031-04-27 08:35:17.200738,318.0,0.068,[]
2195,GW310427c,2092,gammapy_models/GW310427c_catO5_2092_gammapy.fits,GCNs/GW310427c_GCN.json,2031-04-27 16:49:02.115516,435.0,0.092,[]
2196,GW310427d,286,gammapy_models/GW310427d_catO5_286_gammapy.fits,GCNs/GW310427d_GCN.json,2031-04-27 23:09:18.399039,535.0,0.112,[]
2197,GW310428a,765,gammapy_models/GW310428a_catO5_765_gammapy.fits,GCNs/GW310428a_GCN.json,2031-04-28 01:54:30.402587,1030.0,0.203,[]
2198,GW310428b,526,gammapy_models/GW310428b_catO5_526_gammapy.fits,GCNs/GW310428b_GCN.json,2031-04-28 21:02:08.202593,591.0,0.122,[]
2199,GW310428c,706,gammapy_models/GW310428c_catO5_706_gammapy.fits,GCNs/GW310428c_GCN.json,2031-04-28 23:50:54.044508,387.0,0.082,[]
2200,GW310429a,2147,gammapy_models/GW310429a_catO5_2147_gammapy.fits,GCNs/GW310429a_GCN.json,2031-04-29 15:02:46.800860,1320.0,0.253,[]
2201,GW310429b,770,gammapy_models/GW310429b_catO5_770_gammapy.fits,GCNs/GW310429b_GCN.json,2031-04-29 22:16:29.666404,423.0,0.09,[]
2202,GW310430a,1961,gammapy_models/GW310430a_catO5_1961_gammapy.fits,GCNs/GW310430a_GCN.json,2031-04-30 04:59:06.872638,169.0,0.037,[]
2203,GW310430b,647,gammapy_models/GW310430b_catO5_647_gammapy.fits,GCNs/GW310430b_GCN.json,2031-04-30 17:00:44.295195,785.0,0.159,[]
2204,GW310430c,1922,gammapy_models/GW310430c_catO5_1922_gammapy.fits,GCNs/GW310430c_GCN.json,2031-04-30 21:19:21.568782,742.0,0.151,[]
2205,GW310430d,1100,gammapy_models/GW310430d_catO5_1100_gammapy.fits,GCNs/GW310430d_GCN.json,2031-04-30 23:31:51.948967,1070.0,0.21,[]
2206,GW310501a,946,gammapy_models/GW310501a_catO5_946_gammapy.fits,GCNs/GW310501a_GCN.json,2031-05-01 04:12:13.292134,835.0,0.168,[]
2207,GW310501b,33,gammapy_models/GW310501b_catO5_33_gammapy.fits,GCNs/GW310501b_GCN.json,2031-05-01 05:41:23.837629,1160.0,0.226,[]
2208,GW310501c,94,gammapy_models/GW310501c_catO5_94_gammapy.fits,GCNs/GW310501c_GCN.json,2031-05-01 13:28:32.142669,395.0,0.084,[]
2209,GW310501d,2184,gammapy_models/GW310501d_catO5_2184_gammapy.fits,GCNs/GW310501d_GCN.json,2031-05-01 18:09:48.670598,963.0,0.191,[]
2210,GW310502a,734,gammapy_models/GW310502a_catO5_734_gammapy.fits,GCNs/GW310502a_GCN.json,2031-05-02 09:24:43.402679,607.0,0.125,[]
2211,GW310502b,283,gammapy_models/GW310502b_catO5_283_gammapy.fits,GCNs/GW310502b_GCN.json,2031-05-02 17:54:01.641237,428.0,0.091,[]
2212,GW310502c,1355,gammapy_models/GW310502c_catO5_1355_gammapy.fits,GCNs/GW310502c_GCN.json,2031-05-02 22:21:17.682226,420.0,0.089,[]
2213,GW310503a,195,gammapy_models/GW310503a_catO5_195_gammapy.fits,GCNs/GW310503a_GCN.json,2031-05-03 21:44:09.996149,278.0,0.06,[]
2214,GW310504a,1699,gammapy_models/GW310504a_catO5_1699_gammapy.fits,GCNs/GW310504a_GCN.json,2031-05-04 02:51:08.210903,1160.0,0.226,[]
2215,GW310504b,1009,gammapy_models/GW310504b_catO5_1009_gammapy.fits,GCNs/GW310504b_GCN.json,2031-05-04 09:15:28.519846,479.0,0.101,[]
2216,GW310504c,609,gammapy_models/GW310504c_catO5_609_gammapy.fits,GCNs/GW310504c_GCN.json,2031-05-04 15:17:40.143668,306.0,0.066,[]
2217,GW310505a,136,gammapy_models/GW310505a_catO5_136_gammapy.fits,GCNs/GW310505a_GCN.json,2031-05-05 21:24:09.250450,524.0,0.109,[]
2218,GW310506a,706,gammapy_models/GW310506a_catO5_706_gammapy.fits,GCNs/GW310506a_GCN.json,2031-05-06 02:46:13.872215,387.0,0.082,[]
2219,GW310506b,283,gammapy_models/GW310506b_catO5_283_gammapy.fits,GCNs/GW310506b_GCN.json,2031-05-06 03:52:24.424959,428.0,0.091,[]
2220,GW310506c,681,gammapy_models/GW310506c_catO5_681_gammapy.fits,GCNs/GW310506c_GCN.json,2031-05-06 11:31:32.363662,1270.0,0.245,[]
2221,GW310506d,221,gammapy_models/GW310506d_catO5_221_gammapy.fits,GCNs/GW310506d_GCN.json,2031-05-06 23:51:54.694952,849.0,0.171,[]
2222,GW310507a,355,gammapy_models/GW310507a_catO5_355_gammapy.fits,GCNs/GW310507a_GCN.json,2031-05-07 00:00:41.682333,278.0,0.06,[]
2223,GW310507b,1347,gammapy_models/GW310507b_catO5_1347_gammapy.fits,GCNs/GW310507b_GCN.json,2031-05-07 07:26:00.639115,2090.0,0.377,[]
2224,GW310507c,2183,gammapy_models/GW310507c_catO5_2183_gammapy.fits,GCNs/GW310507c_GCN.json,2031-05-07 11:24:58.885557,869.0,0.174,[]
2225,GW310508a,2017,gammapy_models/GW310508a_catO5_2017_gammapy.fits,GCNs/GW310508a_GCN.json,2031-05-08 11:58:15.715188,369.0,0.079,[]
2226,GW310509a,674,gammapy_models/GW310509a_catO5_674_gammapy.fits,GCNs/GW310509a_GCN.json,2031-05-09 04:06:42.870203,703.0,0.144,[]
2227,GW310509b,1159,gammapy_models/GW310509b_catO5_1159_gammapy.fits,GCNs/GW310509b_GCN.json,2031-05-09 06:22:20.117820,712.0,0.145,[]
2228,GW310510a,2186,gammapy_models/GW310510a_catO5_2186_gammapy.fits,GCNs/GW310510a_GCN.json,2031-05-10 02:20:49.368974,269.0,0.058,[]
2229,GW310510b,282,gammapy_models/GW310510b_catO5_282_gammapy.fits,GCNs/GW310510b_GCN.json,2031-05-10 02:43:26.123731,768.0,0.156,[]
2230,GW310511a,144,gammapy_models/GW310511a_catO5_144_gammapy.fits,GCNs/GW310511a_GCN.json,2031-05-11 04:47:12.718614,150.0,0.033,[]
2231,GW310511b,403,gammapy_models/GW310511b_catO5_403_gammapy.fits,GCNs/GW310511b_GCN.json,2031-05-11 13:59:44.651430,630.0,0.13,[]
2232,GW310512a,2109,gammapy_models/GW310512a_catO5_2109_gammapy.fits,GCNs/GW310512a_GCN.json,2031-05-12 01:58:39.405912,205.0,0.045,[]
2233,GW310512b,1020,gammapy_models/GW310512b_catO5_1020_gammapy.fits,GCNs/GW310512b_GCN.json,2031-05-12 22:12:52.575049,204.0,0.045,[]
2234,GW310513a,1594,gammapy_models/GW310513a_catO5_1594_gammapy.fits,GCNs/GW310513a_GCN.json,2031-05-13 06:55:43.926775,390.0,0.083,[]
2235,GW310514a,305,gammapy_models/GW310514a_catO5_305_gammapy.fits,GCNs/GW310514a_GCN.json,2031-05-14 12:45:15.339209,359.0,0.077,[]
2236,GW310516a,1309,gammapy_models/GW310516a_catO5_1309_gammapy.fits,GCNs/GW310516a_GCN.json,2031-05-16 07:30:14.846313,12600.0,1.652,[]
2237,GW310518a,1880,gammapy_models/GW310518a_catO5_1880_gammapy.fits,GCNs/GW310518a_GCN.json,2031-05-18 13:21:07.003301,15300.0,1.936,[]
2238,GW310518b,1040,gammapy_models/GW310518b_catO5_1040_gammapy.fits,GCNs/GW310518b_GCN.json,2031-05-18 16:58:39.374310,1210.0,0.234,[]
2239,GW310519a,1531,gammapy_models/GW310519a_catO5_1531_gammapy.fits,GCNs/GW310519a_GCN.json,2031-05-19 03:11:41.674863,843.0,0.17,[]
2240,GW310522a,316,gammapy_models/GW310522a_catO5_316_gammapy.fits,GCNs/GW310522a_GCN.json,2031-05-22 15:40:12.518253,434.0,0.092,[]
2241,GW310523a,492,gammapy_models/GW310523a_catO5_492_gammapy.fits,GCNs/GW310523a_GCN.json,2031-05-23 05:48:49.923095,215.0,0.047,[]
2242,GW310524a,1704,gammapy_models/GW310524a_catO5_1704_gammapy.fits,GCNs/GW310524a_GCN.json,2031-05-24 04:58:13.976221,698.0,0.143,[]
2243,GW310524b,639,gammapy_models/GW310524b_catO5_639_gammapy.fits,GCNs/GW310524b_GCN.json,2031-05-24 11:24:55.060123,751.0,0.153,[]
2244,GW310524c,25,gammapy_models/GW310524c_catO5_25_gammapy.fits,GCNs/GW310524c_GCN.json,2031-05-24 18:18:46.167672,658.0,0.135,[]
2245,GW310524d,2129,gammapy_models/GW310524d_catO5_2129_gammapy.fits,GCNs/GW310524d_GCN.json,2031-05-24 21:21:48.340727,547.0,0.114,[]
